TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
91,CUST7345,ACC18177,Loan,Deposit,Savings Account,Firm E,South,Manager 3,26-09-2023,68223.01432,76117.15722,0.428730311,715,32
109,CUST6837,ACC78178,Loan,Payment,Personal Loan,Firm B,Central,Manager 3,01-03-2024,34391.85765,47138.07584,0.690902261,545,78
149,CUST5916,ACC88516,Credit,Payment,Credit Card,Firm D,West,Manager 2,17-08-2023,24037.40854,102623.4459,0.514422111,798,6
30,CUST3187,ACC65144,Loan,Deposit,Credit Card,Firm B,South,Manager 3,28-03-2024,111130.299,121200.9376,0.603602658,532,123
138,CUST4461,ACC24508,Savings,Transfer,Credit Card,Firm E,North,Manager 2,28-05-2024,42747.5646,53858.12876,0.759320921,592,15
98,CUST6082,ACC23736,Credit,Withdrawal,Personal Loan,Firm B,West,Manager 4,25-07-2023,52123.00216,59373.86338,0.945191212,699,212
1,CUST8028,ACC42903,Loan,Transfer,Credit Card,Firm D,South,Manager 3,17-11-2023,85346.93376,110169.3498,0.30054645,369,102
146,CUST9066,ACC42903,Savings,Withdrawal,Mutual Fund,Firm E,East,Manager 3,25-04-2024,26537.56346,123305.4796,0.529687751,606,149
165,CUST3041,ACC23736,Loan,Payment,Savings Account,Firm E,East,Manager 2,18-08-2023,42278.31609,90680.27927,0.653811326,768,217
195,CUST2349,ACC18057,Loan,Deposit,Mutual Fund,Firm C,East,Manager 2,18-08-2023,7531.594658,149223.5597,0.373716751,614,59
8,CUST3187,ACC22799,Credit,Deposit,Personal Loan,Firm E,West,Manager 2,17-01-2024,16579.28117,103789.994,0.602144992,428,198
199,CUST9129,ACC57872,Credit,Payment,Personal Loan,Firm D,East,Manager 3,30-04-2023,20417.76891,49242.73637,0.886114765,709,121
149,CUST1569,ACC90887,Current,Payment,Personal Loan,Firm C,North,Manager 3,21-11-2023,56597.10596,111256.8234,0.358020246,509,94
178,CUST5174,ACC29231,Loan,Payment,Mutual Fund,Firm C,North,Manager 4,14-04-2023,86562.32756,26103.71829,0.560531248,671,25
152,CUST3131,ACC33287,Loan,Deposit,Savings Account,Firm B,East,Manager 4,20-10-2023,34882.50354,134075.2155,-0.002117836,448,53
106,CUST4884,ACC32627,Credit,Withdrawal,Personal Loan,Firm A,North,Manager 3,23-02-2023,104984.4114,45585.55578,0.605593029,824,209
120,CUST2699,ACC53865,Credit,Payment,Home Loan,Firm E,East,Manager 3,11-09-2023,60020.79287,88973.60652,0.760645237,582,31
94,CUST5500,ACC30852,Savings,Payment,Credit Card,Firm B,East,Manager 4,17-12-2023,72738.22947,125575.1236,0.918216125,309,228
65,CUST8390,ACC28295,Current,Withdrawal,Savings Account,Firm E,North,Manager 1,25-04-2024,15827.70576,39205.20833,0.712485123,737,190
155,CUST4763,ACC73104,Credit,Transfer,Credit Card,Firm B,Central,Manager 1,21-12-2023,37812.41908,99616.90012,0.239455839,609,32
173,CUST5428,ACC20297,Loan,Transfer,Savings Account,Firm E,East,Manager 4,08-05-2023,76977.03548,94648.73797,0.912355748,620,102
44,CUST4684,ACC82947,Loan,Payment,Mutual Fund,Firm D,Central,Manager 3,24-10-2023,60562.96915,92197.20127,0.133368054,623,230
97,CUST2915,ACC77773,Loan,Withdrawal,Home Loan,Firm B,East,Manager 3,16-08-2023,87245.82411,80324.62118,0.516906655,474,15
131,CUST3015,ACC96277,Savings,Transfer,Home Loan,Firm A,North,Manager 1,01-01-2024,74309.49713,61659.15894,0.425552949,372,23
158,CUST5558,ACC80131,Current,Transfer,Mutual Fund,Firm E,West,Manager 1,12-05-2023,45859.59895,103267.7347,0.642003558,401,104
132,CUST7345,ACC37688,Savings,Transfer,Personal Loan,Firm C,East,Manager 1,22-03-2024,458.4849094,59361.15542,0.410000257,667,139
28,CUST8028,ACC61827,Savings,Transfer,Credit Card,Firm A,South,Manager 3,21-03-2024,31344.17885,168048.0333,0.546987739,407,30
71,CUST8028,ACC90887,Credit,Payment,Personal Loan,Firm C,West,Manager 3,29-01-2024,57594.19981,138865.9396,0.419232367,529,65
